Key,Id,English(en)
GN_Name_3,346366139162681,Ancient Gastronaut
GN_Interact_3,21379069772816384,extract Gastro Gizmo
GN_Name_4,346366139162682,Obtanium Node
GN_Interact_4,21379069772816385,Smash Rock
GN_Name_6,21379069772816386,Slime Rift
GN_Interact_7,45348014867341312,extract Ion Inverter
GN_Name_8,21379069772816388,Memerald Node
GN_Interact_9,45348014892507136,extract U-Conduit
GN_Interact_10,45348014892507137,extract Quadcorder
GN_Interact_11,45348014896701440,extract Flux Capacitor
GN_Name_12,37815043876708352,Chonkore Node
GN_Name_13,37815043897679872,Amirite Node
GN_Name_14,37815043897679873,Dankonite Node
GN_Name_17,64208246938787840,Lunar Rift
GN_Name_20,96763864312438784,Rangus File
GN_Interact_20,96763864320827392,Consume Media: {FileName}
HE_Desc_1,346366139162687,"Deal 20 <#FFEB04><link=""Keyword:12"">[Electric]</link></color> damage (+10 per stack) to a chain of 3 enemies."
HE_Desc_3,346366139162689,"Chain damage and apply <#FFEB04><link=""Keyword:7"">[Staggered]</link></color> to 3 enemies"
HE_Desc_11,346366139162691,"Chain spread <#FFEB04><link=""Keyword:1"">[Burning]</link></color> to 2 targets when you hit a <#FFEB04><link=""Keyword:1"">[Burning]</link></color> enemy."
HE_Desc_17,346366139162693,"Gain 20 <#FFEB04><link=""Keyword:11"">[Barrier]</link></color> (+10 per stack) for 30s."
HE_Desc_24,346366139162695,"Apply <#FFEB04><link=""Keyword:1"">[Burning]</link></color> for 12s"
HE_Desc_33,346366139162697,Summon a Medium Wasp Minion.
HE_Desc_37,346366139162699,Spawn a Kinetic Orb that damages nearby enemies.
HE_Desc_38,346366139162701,Deal 25 Area Damage at target
HE_Desc_51,346366139162703,"Spawn an Electric Orb, dealing 25 damage per second in a 5m radius"
HE_Desc_53,346366139162705,"Apply <#FFEB04><link=""Keyword:2"">[Slimed]</link></color> for 4s."
HE_Desc_55,346366139162707,"Apply <#FFEB04><link=""Keyword:2"">[Slimed]</link></color> for 12s"
HE_Desc_58,346366139162709,"Apply <#FFEB04><link=""Keyword:8"">[Electrified]</link></color> for 12s"
HE_Desc_59,346366139162711,"Apply <#FFEB04><link=""Keyword:3"">[Chilled]</link></color> for 12s"
HE_Desc_60,346366139162713,Fully charge Mystery Meat
HE_Desc_61,346366139162715,25% Mystery Meat charge gain
HE_Desc_64,346366139162719,"+5% <#FFEB04><link=""Keyword:13"">[Fire]</link></color> Accumulation"
HE_Desc_65,346366139162721,"On <#FFEB04><link=""Keyword:1"">[Burning]</link></color> target: +10% Critical Chance for 30s."
HE_Desc_66,346366139162723,"On <#FFEB04><link=""Keyword:1"">[Burning]</link></color> target <#FFEB04><link=""Keyword:19"">[Combust]</link></color>"
HE_Desc_68,346366139162725,Target drops Meat
HE_Desc_69,346366139162727,Drop Ammo Box at target
HE_Desc_70,346366139162729,Chain 50% damage to 2 nearby enemies.
HE_Desc_71,346366139162731,"Chain <#FFEB04><link=""Keyword:17"">[Conditions]</link></color> to 3 nearby enemies."
HE_Desc_72,346366139162733,"+5% <#FFEB04><link=""Keyword:14"">[Slime]</link></color> Accumulation"
HE_Desc_73,346366139162735,"Chain apply <#FFEB04><link=""Keyword:2"">[Slimed]</link></color> to 3 enemies"
HE_Desc_75,346366139162737,"+20 <#FFEB04><link=""Keyword:11"">[Barrier]</link></color>"
HE_Desc_76,346366139162739,"+5% <#FFEB04><link=""Keyword:12"">[Electric]</link></color> Accumulation"
HE_Desc_77,346366139162741,"On <#FFEB04><link=""Keyword:8"">[Electrified]</link></color> target: Chain damage to 2 enemies"
HE_Desc_78,346366139162743,"Damage <#FFEB04><link=""Keyword:8"">[Electrified]</link></color> target and apply <#FFEB04><link=""Keyword:7"">[Staggered]</link></color>"
HE_Desc_79,346366139162745,"+5% <#FFEB04><link=""Keyword:15"">[Ice]</link></color> Accumulation"
HE_Desc_80,346366139162747,"If target of a meat ability is <#FFEB04><link=""Keyword:3"">[Chilled]</link></color> or <#FFEB04><link=""Keyword:4"">[Frozen]</link></color>, increase ability recharge by 20% for 30s"
HE_Desc_81,346366139162749,"+5% <#FFEB04><link=""Keyword:15"">[Ice]</link></color> Damage<br>+5% <#FFEB04><link=""Keyword:15"">[Ice]</link></color> Accumulation<br>+15% <#FFEB04><link=""Keyword:18"">[Shatter]</link></color> Damage for 45s."
HE_Desc_82,346366139162751,"On <#FFEB04><link=""Keyword:4"">[Frozen]</link></color> target: Gain +25% <#FFEB04><link=""Keyword:15"">[Ice]</link></color> Accumulation and +110% <#FFEB04><link=""Keyword:18"">[Shatter]</link></color> Damage for 25s. Stacks up to 3 times"
HE_Desc_93,346366143356932,"Reflects damage as <#FFEB04><link=""Keyword:5"">[Kinetic]</link></color>."
HE_Desc_94,346366143356934,"Reflects damage as <#FFEB04><link=""Keyword:14"">[Slime]</link></color>."
HE_Desc_95,346366143356936,"Reflects damage as <#FFEB04><link=""Keyword:13"">[Fire]</link></color>."
HE_Desc_96,346366143356938,"Reflects damage as <#FFEB04><link=""Keyword:15"">[Ice]</link></color>."
HE_Desc_97,346366143356940,"Reflects damage as <#FFEB04><link=""Keyword:12"">[Electric]</link></color>."
HE_Desc_98,346366143356942,"Apply <#FFEB04><link=""Keyword:7"">[Staggered]</link></color> for 5s"
HE_Desc_99,346366143356944,"Spread +15% Elemental Vulnerability when you hit a <#FFEB04><link=""Keyword:2"">[Slimed]</link></color> target."
HE_Desc_103,346366143356948,+50% damage for 5s
HE_Desc_105,346366143356950,+5% All Damage for 10s (max +25%)
HE_Desc_107,346366143356952,"Chain 60 <#FFEB04><link=""Keyword:12"">[Electric]</link></color> damage to 2 targets."
HE_Desc_109,346366143356956,"+5% <#FFEB04><link=""Keyword:5"">[Kinetic]</link></color> Accumulation"
HE_Desc_110,346366143356958,+10% Attack Damage for 60s
HE_Desc_112,346366143356962,"+150 <#FFEB04><link=""Keyword:11"">[Barrier]</link></color>"
HE_Desc_113,346366143356964,"Chain 150 <#FFEB04><link=""Keyword:13"">[Fire]</link></color> damage to 4 enemies"
HE_Desc_114,346366143356966,+15% Melee Damage
HE_Desc_115,346366143356968,"+10% Melee Damage, Max 10 stacks"
HE_Desc_116,346366143356970,"Gain +5% <#FFEB04><link=""Keyword:5"">[Kinetic]</link></color> Accumulation, +5% <#FFEB04><link=""Keyword:5"">[Kinetic]</link></color> Damage for 60s (Max 5)"
HE_Desc_118,346366143356974,Minions gain +15% Damage and +15% Health for 60s.
HE_Desc_119,346366143356976,"Spread <#FFEB04><link=""Keyword:17"">[Conditions]</link></color> on the target to enemies within 5m"
HE_Desc_120,346366143356978,Spawn an Ice Orb that damages nearby enemies.
HE_Desc_121,1850473219874816,"Spread +50% Melee Vulnerability when you hit a <#FFEB04><link=""Keyword:7"">[Staggered]</link></color> target."
HE_Desc_122,5168356914094080,Summon a Small Wasp minion.
HE_Desc_123,5552419550257152,Reloads 1 ammo into your unequipped weapon.
HE_Desc_124,5925295685038081,"Gain <#FFEB04><link=""Item:633"">[Slayer Buff I]</link></color> for 15s"
HE_Desc_125,111992418004361216,"Gain <#FFEB04><link=""Item:634"">[Slayer Buff II]</link></color> for 15s"
HE_Desc_126,111992418008555520,"Gain <#FFEB04><link=""Item:635"">[Slayer Buff III]</link></color> for 15s"
HE_Desc_127,28316283698143232,"Explode for 30 <#FFEB04><link=""Keyword:5"">[Kinetic]</link></color> damage"
HE_Desc_128,28316283702337536,"Explode for 15 <#FFEB04><link=""Keyword:14"">[Slime]</link></color> damage"
HE_Desc_129,28316283702337537,"Explode for 30 <#FFEB04><link=""Keyword:13"">[Fire]</link></color> damage"
HE_Desc_130,28316283702337538,"Explode for 30 <#FFEB04><link=""Keyword:12"">[Electric]</link></color> damage"
HE_Desc_131,28316283702337539,"Explode for 15 <#FFEB04><link=""Keyword:15"">[Ice]</link></color> damage"
HE_Desc_139,114224192071655424,"Target is <#FFEB04><link=""Keyword:7"">[Staggered]</link></color>"
HE_Desc_141,48598979615645696,Deal +10% Extra Damage
HE_Desc_142,48628778992132096,Deal +15% Extra Damage
HE_Desc_143,48628778992132097,Deal +20% Extra Damage
HE_Desc_144,51141421334257664,"Apply <#FFEB04><link=""Keyword:4"">[Frozen]</link></color> for 12s"
HE_Desc_145,58751588359987200,Deal +30% Extra Damage versus Hunters
HE_Desc_146,58751588359987201,Deal +40% Extra Damage versus Hunters
HE_Desc_147,58751588359987202,Deal +50% Extra Damage versus Hunters
HE_Desc_169,96139469151789056,"Next Ability deals +5% Damage, up to +100%"
HE_Desc_171,96857236343611392,"Gain +10% Attack Speed and +30% Reload Speed, up to 10 stacks."
HE_Desc_172,96903789842259968,Lose all stacks
HE_Desc_173,96923277228761088,"Drop a Glob, pick it up for a buff"
HE_Desc_175,98640503002619904,Apply a bomb that explodes after 3s
HE_Desc_177,106215386955898880,"Deal <#FFEB04><link=""Keyword:15"">[Ice]</link></color> damage in an area around you."
HE_Desc_178,106219433964331008,"Deal 20% more <#FFEB04><link=""Keyword:13"">[Fire]</link></color> damage"
HE_Desc_179,101598599379410944,"Gain +15 <#FFEB04><link=""Keyword:11"">[Barrier]</link></color>"
HE_Desc_180,101598599379410945,"<#FFEB04><link=""Keyword:18"">[Shatter]</link></color> enemies will chain damage to 3 nearby <#FFEB04><link=""Keyword:3"">[Chilled]</link></color> or <#FFEB04><link=""Keyword:4"">[Frozen]</link></color> enemies, <#FFEB04><link=""Keyword:3"">[Chilled]</link></color> enemies take half damage"
HE_Desc_181,102071207363338240,"Lightning Bolt strikes the enemy dealing 100 <#FFEB04><link=""Keyword:12"">[Electric]</link></color> damage"
HE_Desc_182,102071207371726848,Lightning Bolt chains to 1 additional enemy for half damage.
HE_Desc_183,102475594611023872,Spawn 6 Small Bees for 10s
HE_Desc_184,102475594615218176,"+3% Move Speed for 10s, at 10 stacks, gain +50% All Damage for 5s"
HE_Desc_185,104515340883451904,Grants +5% Critical Chance for 30s.
HE_Desc_186,104533437380026368,Double damage of your meat abilities for 3s
HE_Desc_187,106215386955898881,Gain +1% All Damage for 10s.
HE_Desc_188,106215386955898882,10% chance to quickly refresh all your abilities
HE_Desc_189,118953930455506944,"Deal 20% bonus <#FFEB04><link=""Keyword:12"">[Electric]</link></color> damage"
HE_Desc_190,118953930468089856,"Deal 20% bonus <#FFEB04><link=""Keyword:13"">[Fire]</link></color> damage"
HE_Desc_191,118953930468089857,"Deal 20% bonus <#FFEB04><link=""Keyword:15"">[Ice]</link></color> damage"
HE_Desc_192,118953930468089858,"Deal 20% bonus <#FFEB04><link=""Keyword:5"">[Kinetic]</link></color> damage"
HE_Desc_193,118953930468089859,"Deal 20% bonus <#FFEB04><link=""Keyword:14"">[Slime]</link></color> damage"
HE_Desc_194,118953930468089860,"Deal 50% bonus <#FFEB04><link=""Keyword:12"">[Electric]</link></color> damage"
HE_Desc_195,118953930468089861,"Deal 50% bonus <#FFEB04><link=""Keyword:13"">[Fire]</link></color> damage"
HE_Desc_196,118953930468089862,"Deal 50% bonus <#FFEB04><link=""Keyword:15"">[Ice]</link></color> damage"
HE_Desc_197,118953930468089863,"Deal 50% bonus <#FFEB04><link=""Keyword:5"">[Kinetic]</link></color> damage"
HE_Desc_198,118953930468089864,"Deal 50% bonus <#FFEB04><link=""Keyword:14"">[Slime]</link></color> damage"
HE_Desc_199,119267650700304384,Chain 30 damage to 2 enemies
HE_Desc_205,145709960463900672,Heal self for 25
HE_Desc_208,146946507834122240,"Apply <#FFEB04><link=""Keyword:20"">[Charmed]</link></color> for 8s."
INTD_Name_1,38500763108892672,Control Panel
INTD_Action_1,38500763113086976,Interact
INTD_Name_2,38514228506648576,Ominous Monolith
INTD_Action_2,38514228510842880,Offer Legs Meat
INTD_Action_3,38514228510842881,Offer Torso Meat
INTD_Name_4,38514228510842882,Sketchy Appliance
INTD_Action_4,38514228510842883,Swap for a random meat
INTD_Action_5,38514228510842884,Offer Head Meat
INTD_Name_6,38528188916162560,Cargo Bin
INTD_Action_6,38528188924551168,Interact With The Thingy
INTD_Name_7,38529308078104576,Carl Rangus
INTD_Name_8,38529308078104577,Coach Dan
INTD_Action_8,38528188924551170,Start the match!
INTD_Name_9,38528188924551171,Flair Terminal
INTD_Name_10,38529308078104578,Employee Benefits Terminal
INTD_Name_11,38528188924551174,Trader Mike
INTD_Action_11,38554421091622912,Trade Currencies
INTD_Name_12,38528188924551175,Truck
INTD_Action_12,38528188924551176,Repair the Truck
INTD_Name_13,38528188924551177,Ultimate Terminal
INTD_Name_14,38528188924551178,Weapon Terminal
INTD_Action_15,38554421100011520,Start Truck
INTD_Action_16,38529308078104581,No Repair Needed
INTD_Action_17,38554421100011521,Talk to Coach Dan
INTD_Action_18,38555847624744960,Open the Door
INTD_Name_19,38555847624744961,Escape Hatch
INTD_Action_19,38555847624744962,Open
INTD_Action_20,38555847624744963,Activate Nuker
INTD_Name_21,38555847624744964,Meat Dispenser
INTD_Action_21,38555847624744965,Got Meat?
INTD_Name_22,38559873686822912,Bolt Burger
INTD_Action_22,38559873695211520,Prepare For Launch
INTD_Name_23,44223548833652736,Galaxy Map
INTD_Action_23,44223548842041344,View Galaxy Map
INTD_Action_24,47629102572404736,Launch Shuttle
INTD_Name_25,92544266662830080,Exit Portal
INTD_Action_25,92544266667024384,Next Room
IATT_Name_1,113797958992912384,Move Speed
IATT_Name_2,113797958997106688,Attack Speed
IATT_Name_3,113797958997106689,All Damage
IATT_Name_4,113797958997106690,Max Health
IATT_Name_6,113797958997106691,Explosion Radius
IATT_Name_7,113797958997106692,Challenge Level
IATT_Name_10,113797958997106693,Pierce Count
IATT_Name_11,113797958997106694,Weapon Accuracy
IATT_Name_12,113797958997106695,Spread Recovery
IATT_Name_13,113797958997106696,Reload Speed
IATT_Name_14,113797958997106697,Swim Speed
IATT_Name_15,113797958997106698,Jump Count
IATT_Name_16,113797958997106699,Increased Critical Chance
IATT_Name_17,113797958997106700,Area Damage
IATT_Name_18,113797958997106701,Head Meat Durability
IATT_Name_20,113797958997106702,Additional Player Health On Respawn
IATT_Name_21,113797958997106703,Hunter Arrival Seconds
IATT_Name_22,113797958997106704,Health Regen
IATT_Name_23,113797958997106705,Ground Jump Height
IATT_Name_24,113797958997106706,Magazine Size
IATT_Name_25,113797958997106707,Ability Recharge
IATT_Name_26,113797958997106708,Stealth
IATT_Name_27,113797958997106709,Climb Angle
IATT_Name_30,113797958997106710,Positive Enemy Threat
IATT_Name_31,113797958997106711,Immunity to Webs
IATT_Name_32,113797958997106712,Support Area Effect Radius
IATT_Name_33,113797958997106713,Head Ability Recharge
IATT_Name_34,113797958997106714,Infinite Ammo
IATT_Name_35,113797958997106715,Small Minion Count
IATT_Name_36,113797958997106716,Swim Jump Height
IATT_Name_37,113797958997106717,Additional Critical Damage
IATT_Name_38,113797958997106718,Attack Range
IATT_Name_39,113797958997106719,Additional Health from Containers
IATT_Name_41,113797958997106720,Torso Ability Recharge
IATT_Name_45,113797958997106721,Additional Stagger Chance
IATT_Name_47,113797958997106722,Leg Ability Recharge
IATT_Name_51,113797958997106723,Direct Hit Damage
IATT_Name_52,113797958997106724,Additional Trigger Effect Chance
IATT_Name_53,113797958997106725,Damage Received
IATT_Name_54,113797958997106726,Enemy Repulsion
IATT_Name_55,113797958997106727,Additional Critical Chance
IATT_Name_56,113797958997106728,Projectile Count
IATT_Name_58,113797958997106729,Weak Point Damage
IATT_Name_59,113797958997106730,Air Move Speed
IATT_Name_60,113797958997106731,Gravity
IATT_Name_62,113797958997106732,Repair Nanobot Amount
IATT_Name_63,113797958997106733,Repair Nanobot Capacity
IATT_Name_66,113797958997106734,Enemy Scouts Around Your Location
IATT_Name_75,113797958997106735,You have been spotted!
IATT_Name_79,113797958997106739,Torso Meat Durability
IATT_Name_81,113797958997106740,Leg Meat Durability
IATT_Name_83,113797958997106741,Drop Ship Beacon
IATT_Name_86,113797958997106742,Starting Respawns
IATT_Name_87,113797958997106743,Fire Damage
IATT_Name_90,113797958997106744,Ice Damage
IATT_Name_93,113797958997106745,Electric Damage
IATT_Name_96,113797958997106746,Slime Damage
IATT_Name_110,113797958997106747,Hitscan Damage
IATT_Name_113,113797958997106748,Melee Damage
IATT_Name_116,113797958997106749,Reload Window Size
IATT_Name_117,113797958997106750,Meat Ability Damage
IATT_Name_124,113797958997106751,Short Range Damage
IATT_Name_125,113797958997106752,Long Range Damage
IATT_Name_126,113797958997106753,Fire Accumulation
IATT_Name_127,113797958997106754,Ice Accumulation
IATT_Name_128,113797958997106755,Slime Accumulation
IATT_Name_129,113797958997106756,Electric Accumulation
IATT_Name_130,113797958997106757,Barrier Duration
IATT_Name_133,113797958997106758,Barrier Max
IATT_Name_139,113797959001300992,Projectile Speed
IATT_Name_142,113797959001300993,Franken Beans Power Level
IATT_Name_143,113797959001300994,Kinetic Damage
IATT_Name_146,113797959001300995,Kinetic Accumulation
IATT_Name_151,113797959001300996,Minion Damage
IATT_Name_154,113797959001300997,Minion Health
IATT_Name_157,113797959001300998,Minion Health Regen
IATT_Name_162,113797959001300999,Burst Count
IATT_Name_164,113797959001301000,Event Structure Health
IATT_Name_165,113797959001301001,Event Structure Health Regen
IATT_Name_166,113797959001301002,Hunter Health
IATT_Name_167,113797959001301003,Hunter Health Regen
IATT_Name_178,113797959001301004,Medium Minion Count
IATT_Name_179,113797959001301005,Large Minion Count
IATT_Name_180,113797959001301006,Grenade Launcher Damage
IATT_Name_181,113797959001301007,Magnum Damage 
IATT_Name_182,113797959001301008,Pistol Damage
IATT_Name_183,113797959001301009,Plasma Caster Damage
IATT_Name_184,113797959001301010,Rail Gun Damage
IATT_Name_185,113797959001301011,Rifle Damage
IATT_Name_186,113797959001301012,Rocket Launcher Damage
IATT_Name_187,113797959001301013,SMG Damage
IATT_Name_188,113797959001301014,Shotgun Damage
IATT_Name_205,113797959001301015,Grenade Launcher Min Damage
IATT_Name_206,113797959001301016,Magnum Min Damage
IATT_Name_207,113797959001301017,Pistol Min Damage
IATT_Name_208,113797959001301018,Plasma Caster Min Damage
IATT_Name_209,113797959001301019,Rail Gun Min Damage
IATT_Name_210,113797959001301020,Rifle Min Damage
IATT_Name_211,113797959001301021,Rocket Launcher Min Damage
IATT_Name_212,113797959001301022,SMG Min Damage
IATT_Name_213,113797959001301023,Shotgun Min Damage
IATT_Name_214,113797959001301024,Additional Rifle Trigger Effect Chance
IATT_Name_215,113797959001301025,Rifle Reload Window Size
IATT_Name_216,113797959001301026,Rifle Attack Range
IATT_Name_217,113797959001301027,Additional SMG Critical Chance
IATT_Name_218,113797959001301028,SMG Additional Critical Damage
IATT_Name_219,113797959001301029,SMG Reload Window Size
IATT_Name_220,113797959001301030,SMG Magazine Size
IATT_Name_221,113797959001301031,SMG Attack Range
IATT_Name_222,113797959001301032,SMG Weapon Accuracy
IATT_Name_223,113797959001301033,SMG Attack Speed
IATT_Name_224,113797959001301034,Additional SMG Trigger Effect Chance
IATT_Name_225,113797959001301035,SMG Pierce Count
IATT_Name_228,113797959001301038,Magnum Pierce Count
IATT_Name_231,113797959001301041,Magnum Attack Range
IATT_Name_232,113797959001301042,Grenade Launcher Max Damage
IATT_Name_233,113797959001301043,Magnum Max Damage
IATT_Name_234,113797959001301044,Pistol Max Damage
IATT_Name_235,113797959001301045,Plasma Caster Max Damage
IATT_Name_236,113797959001301046,Rail Gun Max Damage
IATT_Name_237,113797959001301047,Rifle Max Damage
IATT_Name_238,113797959001301048,Rocket Launcher Max Damage
IATT_Name_239,113797959001301049,SMG Max Damage
IATT_Name_240,113797959001301050,Shotgun Max Damage
IATT_Name_242,113797959001301051,Magnum Damage
IATT_Name_286,113797959001301053,Rifle Magazine Size
IATT_Name_287,113797959001301054,Rifle Pierce Count
IATT_Name_288,113797959001301055,Rifle Attack Speed
IATT_Name_289,113797959001301056,Rifle Weak Point Damage
IATT_Name_296,113797959001301057,Magnum Damage Max Damage
IATT_Name_304,113797959001301058,Hunter Primary Delay
IATT_Name_306,113797959001301059,Hunter Secondary Delay
IATT_Name_309,113797959001301060,Hunter Attack Speed
IATT_Name_312,113797959001301061,Hunter Damage
IATT_Name_315,113797959001301062,Hunter Move Speed
IATT_Name_318,113797959001301063,Meat Durability
IATT_Name_324,113797959001301065,Double Jump Height
IATT_Name_328,113797959001301066,Electric Vulnerability
IATT_Name_329,113797959001301067,Fire Vulnerability
IATT_Name_330,113797959001301068,Ice Vulnerability
IATT_Name_331,113797959001301069,Kinetic Vulnerability
IATT_Name_332,113797959001301070,Slime Vulnerability
IATT_Name_335,113797959001301071,Freeze Chilled Targets
IATT_Name_336,113797959001301072,Melee Vulnerability
IATT_Name_338,113797959001301073,Melee Attack Speed
IATT_Name_340,113797959001301074,Mineral Detection Distance
IATT_Name_341,113797959001301075,Fishing Rift Detection Distance
IATT_Name_342,113797959001301076,Gastronaut Detection Distance
IATT_Name_343,113797959001301077,Shatter Damage
IATT_Name_346,113797959001301078,Burning Damage
IATT_Name_349,113797959001301079,Combust Trigger Chance
IATT_Name_350,113797959001301080,Combust Damage
IATT_Name_353,113797959001301081,Electrified Trigger Chance
IATT_Name_354,113797959001301082,Electrified Damage
IATT_Name_357,113797959001301083,Slimed Damage Amplification
IATT_Name_358,113797959001301084,Chilled Slow
IATT_Name_359,113797959001301085,Magnum Weak Point Damage
IATT_Name_360,113797959001301086,Pistol Weak Point Damage
IATT_Name_361,113797959001301087,Shotgun Weak Point Damage
IATT_Name_362,113797959001301088,SMG Weak Point Damage
IATT_Name_363,113797959001301089,Grenade Launcher Direct Hit Damage
IATT_Name_364,113797959001301090,Plasma Caster Direct Hit Damage
IATT_Name_365,113797959001301091,Rocket Launcher Direct Hit Damage
IATT_Name_366,113797959001301092,Rifle Spread Recovery
IATT_Name_367,113797959001301093,Rifle Weapon Accuracy
IATT_Name_369,113797959001301095,Rail Gun Magazine Size
IATT_Name_370,113797959001301096,Plasma Gun Explosion Radius
IATT_Name_371,113797959001301097,Pistol Reload Window Size
IATT_Name_372,113797959001301098,Additional Pistol Critical Chance
IATT_Name_373,113797959001301099,Pistol Magazine Size
IATT_Name_374,113797959001301100,Pistol Weapon Accuracy
IATT_Name_375,113797959001301101,Pistol Attack Range
IATT_Name_376,113797959001301102,Pistol Attack Speed
IATT_Name_377,113797959001301103,Pistol Additional Critical Damage
IATT_Name_378,113797959001301104,Pistol Pierce Count
IATT_Name_381,113797959001301107,Additional Pistol Trigger Effect Chance
IATT_Name_382,113797959001301108,Rifle Additional Critical Damage
IATT_Name_383,113797959001301109,Additional Rifle Critical Chance
IATT_Name_385,113797959001301111,Magnum Attack Speed
IATT_Name_386,113797959001301112,Additional Magnum Critical Chance
IATT_Name_387,113797959001301113,Magnum Additional Critical Damage
IATT_Name_388,113797959001301114,Magnum Weapon Accuracy
IATT_Name_389,113797959001301115,Magnum Reload Window Size
IATT_Name_390,113797959001301116,Magnum Magazine Size
IATT_Name_391,113797959001301117,Additional Magnum Trigger Effect Chance
IATT_Name_392,113797959001301118,Plasma Caster Attack Speed
IATT_Name_393,113797959001301119,Additional Plasma Caster Critical Chance
IATT_Name_394,113797959001301120,Plasma Caster Additional Critical Damage
IATT_Name_395,113797959001301121,Plasma Caster Reload Window Size
IATT_Name_396,113797959001301122,Plasma Caster Magazine Size
IATT_Name_397,113797959001301123,Additional Plasma Caster Trigger Effect Chance
IATT_Name_398,113797959001301124,Plasma Caster Projectile Speed 
IATT_Name_399,113797959001301125,Plasma Caster Area Damage
IATT_Name_400,113797959001301126,Shotgun Pierce Count
IATT_Name_401,113797959001301127,Additional Shotgun Critical Chance
IATT_Name_402,113797959001301128,Shotgun Additional Critical Damage
IATT_Name_403,113797959001301129,Additional Shotgun Trigger Effect Chance
IATT_Name_404,113797959001301130,Shotgun Magazine Size
IATT_Name_406,113797959001301132,Shotgun Attack Range
IATT_Name_407,113797959001301133,Shotgun Attack Speed
IATT_Name_408,113797959001301134,Shotgun Reload Window Size
IATT_Name_409,113797959001301135,Additional Rail Gun Trigger Effect Chance
IATT_Name_410,113797959001301136,Additional Rail Gun Critical Chance
IATT_Name_411,113797959001301137,Rail Gun Additional Critical Damage
IATT_Name_412,113797959001301138,Rail Gun Reload Window Size
IATT_Name_413,113797959001301139,Rail Gun Pierce Count
IATT_Name_414,113797959001301140,Rail Gun Attack Speed
IATT_Name_415,113797959001301141,Rail Gun Weak Point Damage
IATT_Name_416,113797959001301142,Rail Gun Attack Range
IATT_Name_418,113797959001301144,Additional Rocket Launcher Critical Chance
IATT_Name_419,113797959001301145,Rocket Launcher Additional Critical Damage
IATT_Name_420,113797959001301146,Rocket Launcher Magazine Size
IATT_Name_421,113797959001301147,Rocket Launcher Projectile Speed
IATT_Name_422,113797959001301148,Rocket Launcher Attack Speed
IATT_Name_423,113797959001301149,Additional Rocket Launcher Trigger Effect Chance
IATT_Name_424,113797959001301150,Rocket Launcher Explosion Radius
IATT_Name_425,113797959001301151,Rocket Launcher Area Damage
IATT_Name_426,113797959001301152,Additional Grenade Launcher Critical Chance
IATT_Name_427,113797959001301153,Grenade Launcher Additional Critical Damage
IATT_Name_428,113797959001301154,Grenade Launcher Attack Speed
IATT_Name_429,113797959001301155,Grenade Launcher Projectile Speed
IATT_Name_430,113797959001301156,Grenade Launcher Reload Window Size
IATT_Name_431,113797959001301157,Grenade Launcher Magazine Size
IATT_Name_432,113797959001301158,Grenade Launcher Explosion Radius
IATT_Name_433,113797959001301159,Additional Grenade Launcher Trigger Effect Chance
IATT_Name_434,113797959001301160,Grenade Launcher Area Damage
IATT_Name_435,113797959001301161,Rail Gun Area Damage
IATT_Name_436,113797959001301162,Rail Gun Explosion Radius
IATT_Name_441,113797959001301163,Spawn Interval
IATT_Name_442,113797959001301164,Additional Melee Critical Chance
IATT_Name_444,113797959001301166,Melee Critical Chance
IATT_Name_446,113797959001301167,Melee Additional Critical Damage
IATT_Name_447,113797959001301168,Melee Critical Damage
IATT_Name_448,113797959001301169,Knockback Distance
IATT_Name_451,113797959001301170,Melee Knockback Distance
IATT_Name_454,113797959001301171,Boss Health
IATT_Name_455,113797959001301172,Enemy Density
IATT_Name_456,113797959001301173,Friendly Event Structure Health
IATT_Name_457,113797959001301174,Friendly Event Structure Health Regen
IATT_Name_458,113797959001301175,Player Event Structure Health
IATT_Name_459,113797959001301176,Gather Node Credits Per Card
IATT_Name_461,113797959001301177,Player Event Structure Health Regen
IATT_Name_464,113797959001301178,Rangus And Glizzy Reward
IATT_Name_466,113797959001301179,Enemy Event Structure Health
IATT_Name_467,113797959001301180,Enemy Event Structure Health Regen
IATT_Name_468,113797959001301181,Enemy Limited Movement Flag
IATT_Name_470,113797959001301182,Boss Structure Health
IATT_Name_471,113797959001301183,Franken Beans Tube Destruction Damage
IATT_Name_472,113797959001301184,Boss Weak Point Damage
IATT_Name_473,113797959001301185,Boss Minion Count
IATT_Name_474,113797959001301186,Boss Movement Speed
IATT_Name_475,113797959001301187,Boss Static Meat Spawn Time
IATT_Name_476,113797959001301188,Mini Boss Health Regen
IATT_Name_479,113797959001301189,Mini Boss Attack Speed
IATT_Name_482,113797959001301190,Mini Boss Damage
IATT_Name_485,113797959001301191,Kinetic Resistance
IATT_Name_488,113797959001301192,Fire Resistance
IATT_Name_491,113797959001301193,Ice Resistance
IATT_Name_494,113797959001301194,Electric Resistance
IATT_Name_497,113797959001301195,Slime Resistance
IATT_Name_506,113797959001301196,Meat Drop Chance
IATT_Name_509,113797959001301197,Better Luck With Level-Up Rewards
IATT_Name_511,113797959001301198,Xp Gain
IATT_Name_513,113797959001301199,Ability Max Charges
IATT_Name_514,113797959001301200,Chain Targets
IATT_Name_515,113797959001301201,Freeze Duration
IATT_Name_516,113797959001301202,Head Meat Ability Damage
IATT_Name_517,113797959001301203,Torso Meat Ability Damage
IATT_Name_518,113797959001301204,Legs Meat Ability Damage
