Key,Id,Chinese (Simplified)(zh-Hans)
ITM_Attr_10,17438567620927655,{0:+#.##;-#.##;+0} 穿透次数
ITM_Attr_11,17461889725358151,{0:0.##}x 武器精度
ITM_Name_11,346366143356989,前握把
ITM_Attr_12,17438567620927681,{0:|+|+|+}{0:percent()}% 散布恢复速度
ITM_Attr_13,17438567620927666,{0:|+|+|+}{0:percent()}% 装填速度
ITM_Attr_14,17438567620927688,{0:|+|+|+}{0:percent()}% 游泳速度
ITM_Name_14,346366143356991,脚蹼
ITM_Attr_15,17438567620927594,{0:+#.##;-#.##;+0} 跳跃次数
ITM_Attr_16,17444674200395776,{0:|+|+|+}{0:percent()}% 暴击几率
ITM_Attr_17,17438567620927494,{0:|+|+|+}{0:percent()}% 范围伤害
ITM_Attr_18,17461889725358097,{0:0.##}x 头肉耐久度
ITM_Attr_19,17461889725358096,{0:|+|+|+}{0:percent()}% 头肉耐久度
ITM_Attr_20,17438567620927658,{0:|+|+|+}{0:percent()}% 玩家重生时生命值加成
ITM_Attr_21,17438567620927580,猎人抵达时间 (秒) {0:+#.##;-#.##;+0}
ITM_Attr_22,17438567620927578,{0:+#.##;-#.##;+0} 生命恢复
ITM_Attr_23,17438567620927571,{0:|+|+|+}{0:percent()}% 地面跳跃高度
ITM_Attr_24,17438567620927606,{0:+#.##;-#.##;+0} 弹匣容量
ITM_Attr_25,17438567612538880,{0:|+|+|+}{0:percent()}% 技能充能时间
ITM_Attr_26,17438567620927685,潜行
ITM_Attr_27,17438567620927511,{0:+#.##;-#.##;+0} 攀爬角度
ITM_Attr_28,17461889725358137,{0:0.##}x 移动速度
ITM_Attr_30,17438567620927662,{0:|+|+|+}{0:percent()}% 敌人威胁度提升
ITM_Name_30,346366143356993,鳄鱼皮肤
ITM_Attr_31,17438567620927680,免疫蛛网
ITM_Attr_32,17438567620927686,{0:|+|+|+}{0:percent()}% 支援范围效果半径
ITM_Attr_33,17438567620927573,{0:|+|+|+}{0:percent()}% 头部技能充能时间
ITM_Attr_34,17438567620927591,无限弹药
ITM_Attr_35,17438567620927678,{0:+#.##;-#.##;+0} 小型小兵数量
ITM_Attr_36,17438567620927687,{0:|+|+|+}{0:percent()}% 游泳跳跃高度
ITM_Attr_37,17438567620927516,{0:|+|+|+}{0:percent()}% 暴击伤害
ITM_Name_37,346366143356999,受感染的鱼噬伤口
ITM_Attr_38,17438567620927498,{0:+#.##;-#.##;+0} 攻击范围
ITM_Attr_40,17438567625121797,{0:|+|+|+}{0:percent()}% 武器精度
ITM_Attr_41,17438567620927689,{0:|+|+|+}{0:percent()}% 躯干技能充能时间
ITM_Attr_42,17438567620927553,{0} 玩家数量属性
ITM_Attr_45,17438567620927683,{0:|+|+|+}{0:percent()}% 额外踉跄几率
ITM_Attr_46,17461889725358099,{0:0.##}x 最大生命值
ITM_Attr_47,17438567620927602,{0:|+|+|+}{0:percent()}% 腿部技能充能时间
ITM_Attr_49,17461889725358082,{0:|+|+|+}{0:percent()}% 挑战等级
ITM_Attr_50,17438567620927509,{0:0.##}x 挑战等级
ITM_Attr_51,17438567620927536,{0:|+|+|+}{0:percent()}% 直接命中伤害
ITM_Attr_52,17438567620927663,{0:|+|+|+}{0:percent()}% 触发效果几率
ITM_Attr_53,17438567620927535,{0:0.##}x 所受伤害
ITM_Attr_54,17438567620927554,{0:+#.##;-#.##;+0} 敌人推斥力
ITM_Attr_55,17438567620927515,{0:|+|+|+}{0:percent()}% 额外暴击几率
ITM_Attr_56,17438567620927664,{0:+#.##;-#.##;+0} 投射物数量
ITM_Attr_58,17438567625121792,{0:|+|+|+}{0:percent()}% 薄弱点伤害
ITM_Attr_59,17438567620927493,{0:|+|+|+}{0:percent()}% 空中移动速度
ITM_Attr_60,17438567620927570,{0:0.##}x 引力
ITM_Attr_62,17438567620927668,{0:+#.##;-#.##;+0} 修理纳米机器人数量
ITM_Attr_63,17438567620927669,{0:+#.##;-#.##;+0} 修理纳米机器人容量
ITM_Name_65,346366143357003,蛛网
ITM_Attr_66,17438567620927660,{0:|+|+|+}{0:percent()}% 周围出现的敌方侦察兵
ITM_Attr_72,17461889721163780,{0:0.##}x 攻速
ITM_Attr_75,17438567620927564,你被发现了！
ITM_Attr_76,17438567620927574,{0:+#.##;-#.##;+0} 头肉减伤
ITM_Attr_77,17438567620927690,{0:+#.##;-#.##;+0} 躯干肉减伤
ITM_Attr_78,17438567620927600,{0:+#.##;-#.##;+0} 腿肉减伤
ITM_Attr_79,17461889725358150,{0:0.##}x 躯干肉耐久度
ITM_Attr_80,17461889725358149,{0:|+|+|+}{0:percent()}% 躯干肉耐久度
ITM_Attr_81,17461889725358120,{0:0.##}x 腿肉耐久度
ITM_Attr_82,17461889725358119,{0:|+|+|+}{0:percent()}% 腿肉耐久度
ITM_Attr_83,17438567620927543,{0:+#.##;-#.##;+0} 掉落飞船信标
ITM_Attr_84,17461889725358085,{0:0.##}x 掉落飞船信标
ITM_Attr_86,17438567620927684,{0:+#.##;-#.##;+0} 初始重生次数
ITM_Attr_87,17438567620927560,{0:+#.##;-#.##;+0} 火焰伤害
ITM_Attr_88,17461889725358094,{0:|+|+|+}{0:percent()}% 火焰伤害
ITM_Attr_89,17461889725358095,{0:0.##}x 火焰伤害
ITM_Attr_90,17438567620927589,{0:+#.##;-#.##;+0} 冰霜伤害
ITM_Attr_91,17461889725358113,{0:|+|+|+}{0:percent()}% 冰霜伤害
ITM_Attr_92,17461889725358114,{0:0.##}x 冰霜伤害
ITM_Attr_93,17438567620927546,{0:+#.##;-#.##;+0} 电击伤害
ITM_Attr_94,17461889725358088,{0:|+|+|+}{0:percent()}% 电击伤害
ITM_Attr_95,17461889725358089,{0:0.##}x 电击伤害
ITM_Attr_96,17438567620927674,{0:+#.##;-#.##;+0} 黏液伤害
ITM_Attr_97,17461889725358145,{0:|+|+|+}{0:percent()}% 黏液伤害
ITM_Attr_98,17461889725358146,{0:0.##}x 黏液伤害
ITM_Name_1010,46870603527872512,健康 I
ITM_Name_1011,46870603527872513,健康 II
ITM_Name_1012,46870603527872514,健康 III
ITM_Name_1013,46881725060472832,投射物 I
ITM_Name_1014,46881725064667136,肉系技能 I
ITM_Name_1015,46881725064667137,肉盾 I
ITM_Name_1016,46881725064667138,投射物 II
ITM_Name_1017,46881725064667139,肉系技能 II
ITM_Name_1018,46881725064667140,肉盾 II
ITM_Name_1019,46881725064667141,投射物 III
ITM_Attr_102,17438567620927595,{0:0.##}x 地面跳跃高度
ITM_Name_1020,46881725064667142,肉系技能 III
ITM_Name_1021,46881725064667143,肉盾 III
ITM_Name_1022,48008300573220864,远程火力 I
ITM_Name_1023,48008300573220865,远程火力 II
ITM_Name_1024,48008300573220866,远程火力 III
ITM_Name_1025,48008300573220867,近战火力 I
ITM_Name_1026,48008300573220868,近战火力 II
ITM_Name_1027,48008300573220869,近战火力 III
ITM_1028_HE_0,48628779042463744,对 [电击] 目标造成伤害时触发
ITM_Name_1028,48280725907038208,闪电 I
ITM_Name_1029,48280725907038209,闪电 II
ITM_Attr_103,17461889725358147,{0:0.##}x 游泳跳跃高度
ITM_Name_1030,48280725907038210,闪电 III
ITM_1031_HE_0,48628779042463745,对 [灼烧] 目标造成伤害时触发
ITM_Name_1031,48280725907038211,燃爆 I
ITM_Name_1032,48280725907038212,燃爆 II
ITM_Name_1033,48280725907038213,燃爆 III
ITM_1034_HE_0,48628779042463746,对 [冷硬] 目标造成伤害时触发
ITM_Name_1034,48280725907038214,冻伤 I
ITM_Name_1035,48280725907038215,冻伤 II
ITM_Name_1036,48280725907038216,冻伤 III
ITM_1037_HE_0,48628779042463748,对 [踉跄] 目标造成伤害时触发
ITM_Name_1037,48280725907038217,动能 I
ITM_Name_1038,48280725907038218,动能 II
ITM_Name_1039,48280725907038219,动能 III
ITM_Attr_104,17461889725358148,{0:0.##}x 游泳速度
ITM_1040_HE_0,48598979758252032,对 [黏袭] 目标造成伤害时触发
ITM_Name_1040,48280725907038220,喷溅 I
ITM_Name_1041,48280725907038221,喷溅 II
ITM_Name_1042,48280725907038222,喷溅 III
ITM_Name_1043,49034011132026880,隐秘行动 I
ITM_Name_1044,49034011132026881,隐秘行动 II
ITM_Name_1045,49034011132026882,隐秘行动 III
ITM_Attr_105,17461889716969472,{0:0.##}x 空中移动速度
ITM_Attr_107,17461889725358140,{0:0.##}x 装填速度
ITM_Attr_108,17461889725358121,{0:|+|+|+}{0:percent()}% 弹匣容量
ITM_Attr_109,17461889725358122,{0:0.##}x 弹匣容量
ITM_Attr_110,17438567620927579,{0:+#.##;-#.##;+0} 命中扫描伤害
ITM_Attr_111,17461889725358101,{0:|+|+|+}{0:percent()}% 命中扫描伤害
ITM_Attr_112,17461889725358102,{0:0.##}x 命中扫描伤害
ITM_Attr_113,17438567620927630,{0:+#.##;-#.##;+0} 近战伤害
ITM_Attr_114,17461889725358129,{0:|+|+|+}{0:percent()}% 近战伤害
ITM_Attr_115,17461889725358130,{0:0.##}x 近战伤害
ITM_Attr_116,17438567620927667,{0:|+|+|+}{0:percent()}% 装填窗口大小
ITM_Attr_117,17438567620927626,{0:+#.##;-#.##;+0} 肉系技能伤害
ITM_Attr_118,17461889725358123,{0:|+|+|+}{0:percent()}% 肉系技能伤害
ITM_Attr_119,17461889725358124,{0:0.##}x 肉系技能伤害
ITM_Attr_123,17461889725358100,{0:0.##}x 生命恢复
ITM_Attr_124,17438567620927672,{0:|+|+|+}{0:percent()}% 近距离伤害
ITM_Attr_125,17438567620927604,{0:|+|+|+}{0:percent()}% 远距离伤害
ITM_Attr_126,17461889725358092,{0:|+|+|+}{0:percent()}% 火焰积蓄
ITM_Attr_127,17461889725358111,{0:|+|+|+}{0:percent()}% 冰霜积蓄
ITM_Attr_128,17461889725358143,{0:|+|+|+}{0:percent()}% 黏液积蓄
ITM_Attr_129,17461889725358086,{0:|+|+|+}{0:percent()}% 电击积蓄
ITM_Attr_130,17438567620927501,{0:+#.##;-#.##;+0} 屏障持续时间
ITM_Attr_131,17461889721163781,{0:|+|+|+}{0:percent()}% 屏障持续时间
ITM_Attr_132,17461889721163782,{0:0.##}x 屏障持续时间
ITM_Attr_133,17438567620927503,{0:+#.##;-#.##;+0} 屏障上限
ITM_Attr_134,17461889721163785,{0:|+|+|+}{0:percent()}% 屏障上限
ITM_Attr_135,17461889721163786,{0:0.##}x 屏障上限
ITM_Attr_136,17438567620927502,{0:+#.##;-#.##;+0} 屏障获取
ITM_Attr_137,17461889721163783,{0:|+|+|+}{0:percent()}% 屏障获取
ITM_Attr_138,17461889721163784,{0:0.##}x 屏障获取
ITM_Attr_139,17438567620927665,{0:+#.##;-#.##;+0} 投射物速度
ITM_Attr_140,17461889725358138,{0:|+|+|+}{0:percent()}% 投射物速度
ITM_Attr_141,17461889725358139,{0:0.##}x 投射物速度
ITM_Attr_142,17438567620927562,{0:0.##}x 弗兰肯豆能量等级
ITM_Attr_143,17438567620927597,{0:+#.##;-#.##;+0} 动能伤害
ITM_Attr_144,17461889725358117,{0:|+|+|+}{0:percent()}% 动能伤害
ITM_Attr_145,17461889725358118,{0:0.##}x 动能伤害
ITM_Attr_146,17461889725358115,{0:|+|+|+}{0:percent()}% 动能积蓄
ITM_Attr_148,17438567620927575,{0:+#.##;-#.##;+0} 头肉耐久度
ITM_Attr_149,17438567620927691,{0:+#.##;-#.##;+0} 躯干肉耐久度
ITM_Attr_150,17438567620927601,{0:+#.##;-#.##;+0} 腿肉耐久度
ITM_Attr_151,17438567620927651,{0:+#.##;-#.##;+0} 小兵伤害
ITM_Attr_152,17461889725358131,{0:|+|+|+}{0:percent()}% 小兵伤害
ITM_Name_152,346366143357009,热狗
ITM_Attr_153,17461889725358132,{0:0.##}x 小兵伤害
ITM_Name_153,346366143357011,墨西哥玉米饼
ITM_Attr_154,17438567620927652,{0:+#.##;-#.##;+0} 小兵生命值
ITM_154_HE_0,18226653686652928,造成远程武器伤害时触发
ITM_Name_154,346366143357013,屠宰步法 (动能)
ITM_Attr_155,17461889725358133,{0:|+|+|+}{0:percent()}% 小兵生命值
ITM_Attr_156,17461889725358134,{0:0.##}x 小兵生命值
ITM_Name_156,346366143357015,火焰精通 I
ITM_Attr_157,17438567620927653,{0:+#.##;-#.##;+0} 小兵生命恢复
ITM_Attr_158,17461889725358135,{0:|+|+|+}{0:percent()}% 小兵生命恢复
ITM_Name_158,346366143357017,咖啡牛奶
ITM_Attr_159,17461889725358136,{0:0.##}x 小兵生命恢复
ITM_Attr_160,17461889721163778,{0:0.##}x 全部伤害
ITM_Attr_162,17438567620927506,{0:+#.##;-#.##;+0} 连发数量
ITM_Attr_163,17438567620927557,{0:+#.##;-#.##;+0} 爆炸半径
ITM_Name_163,346366143357019,辣娇酱
ITM_Attr_164,17438567620927555,{0:|+|+|+}{0:percent()}% 事件设施生命值
ITM_Attr_165,17438567620927556,{0:|+|+|+}{0:percent()}% 事件设施生命恢复
ITM_Attr_166,17438567620927583,{0:|+|+|+}{0:percent()}% 猎人生命值
ITM_Attr_167,17438567620927584,{0:|+|+|+}{0:percent()}% 猎人生命恢复
ITM_Name_167,346366143357021,伤害抗性提升
ITM_Attr_168,17438567620927559,{0:+#.##;-#.##;+0} 火焰积蓄
ITM_Attr_169,17438567620927588,{0:+#.##;-#.##;+0} 冰霜积蓄
ITM_Name_169,346366143357023,移动速度提升
ITM_Attr_170,17438567620927673,{0:+#.##;-#.##;+0} 黏液积蓄
ITM_Attr_171,17438567620927545,{0:+#.##;-#.##;+0} 电击积蓄
ITM_Attr_172,17438567620927596,{0:+#.##;-#.##;+0} 动能积蓄
ITM_Attr_173,17461889725358093,{0:0.##}x 火焰积蓄
ITM_Attr_174,17461889725358112,{0:0.##}x 冰霜积蓄
ITM_Attr_175,17461889725358144,{0:0.##}x 黏液积蓄
ITM_Name_175,346366143357027,核黄素
ITM_Attr_176,17461889725358087,{0:0.##}x 电击积蓄
ITM_Attr_177,17461889725358116,{0:0.##}x 动能积蓄
ITM_Attr_178,17438567620927629,{0:+#.##;-#.##;+0} 中型小兵数量
ITM_Attr_179,17438567620927599,{0:+#.##;-#.##;+0} 大型小兵数量
ITM_Attr_180,17438567620927517,{0:+#.##;-#.##;+0} 榴弹发射器伤害
ITM_Attr_181,17438567620927518,{0:+#.##;-#.##;+0} 玛格南伤害 
ITM_Name_181,346366143357029,猪肉风筝
ITM_Attr_182,17438567620927519,{0:+#.##;-#.##;+0} 手枪伤害
ITM_182_HE_0,18226653690847232,"对 <#FFEB04><link=""Keyword:7"">[踉跄]</link></color> 目标造成伤害时有 15% 的几率触发"
ITM_Name_182,28316283744280576,爆破专家
ITM_Attr_183,17438567620927520,{0:+#.##;-#.##;+0} 等离子炮伤害
ITM_Attr_184,17438567620927521,{0:+#.##;-#.##;+0} 轨道炮伤害
ITM_Attr_185,17438567620927522,{0:+#.##;-#.##;+0} 步枪伤害
ITM_Attr_186,17438567620927523,{0:+#.##;-#.##;+0} 火箭发射器伤害
ITM_Attr_187,17438567620927525,{0:+#.##;-#.##;+0} 冲锋枪伤害
ITM_Attr_188,17438567620927524,{0:+#.##;-#.##;+0} 霰弹枪伤害
ITM_190_HE_0,18226653690847233,命中薄弱点时触发
ITM_Name_190,346366143357037,装填轨道炮
ITM_Name_191,346366143357039,装填火箭
ITM_Name_192,346366143357041,装填步枪
ITM_Name_196,346366143357043,小份煎饼
ITM_Name_198,346366143357045,电鳗
ITM_Name_200,346366143357047,热托迪鸡尾酒
ITM_201_HE_0,18226653690847234,造成暴击伤害时有 20% 的几率触发
ITM_Name_201,28316283744280577,嗜甜牙
ITM_Attr_205,17438567620927633,{0:+#.##;-#.##;+0} 榴弹发射器最小伤害
ITM_Attr_206,17438567620927634,{0:+#.##;-#.##;+0} 玛格南最小伤害
ITM_Name_206,346366143357051,无敌
ITM_Attr_207,17438567620927635,{0:+#.##;-#.##;+0} 手枪最小伤害
ITM_Attr_208,17438567620927636,{0:+#.##;-#.##;+0} 等离子炮最小伤害
ITM_Attr_209,17438567620927637,{0:+#.##;-#.##;+0} 轨道炮最小伤害
ITM_Name_209,346366143357053,装填霰弹枪
ITM_Attr_210,17438567620927638,{0:+#.##;-#.##;+0} 步枪最小伤害
ITM_Name_210,346366143357055,装填等离子炮
ITM_Attr_211,17438567620927639,{0:+#.##;-#.##;+0} 火箭发射器最小伤害
ITM_Name_211,346366143357057,装填手榴弹
ITM_Attr_212,17438567620927641,{0:+#.##;-#.##;+0} 冲锋枪最小伤害
ITM_Name_212,346366143357059,装填玛格南
ITM_Attr_213,17438567620927640,{0:+#.##;-#.##;+0} 霰弹枪最小伤害
ITM_Attr_214,23917723716149248,{0:|+|+|+}{0:percent()}% 步枪触发效果几率
ITM_Name_214,346366143357061,装填手枪
ITM_Attr_215,23919520656646144,{0:|+|+|+}{0:percent()}% 步枪装填窗口大小
ITM_Attr_216,23924263609163776,{0:+#.##;-#.##;+0} 步枪攻击范围
ITM_Attr_217,24342881618616320,{0:|+|+|+}{0:percent()}% 冲锋枪暴击几率
ITM_Attr_218,24343813848817664,{0:|+|+|+}{0:percent()}% 冲锋枪暴击伤害
ITM_Attr_219,24349294600380416,{0:|+|+|+}{0:percent()}% 冲锋枪装填窗口大小
ITM_Attr_220,24352080738115584,{0:+#.##;-#.##;+0} 冲锋枪弹匣容量
ITM_Attr_221,24352957326680064,{0:+#.##;-#.##;+0} 冲锋枪攻击范围
ITM_Attr_222,24356365756522496,{0:|+|+|+}{0:percent()}% 冲锋枪武器精度
ITM_Attr_223,24358815641100288,{0:|+|+|+}{0:percent()}% 冲锋枪攻速
ITM_Attr_224,24360965767159808,{0:|+|+|+}{0:percent()}% 冲锋枪触发效果几率
ITM_Attr_225,24363824751566848,{0:+#.##;-#.##;+0} 冲锋枪穿透次数
ITM_Attr_226,24366817207115776,{0:|+|+|+}{0:percent()}% 冲锋枪近距离伤害
ITM_Attr_227,24366817202921472,{0:|+|+|+}{0:percent()}% 冲锋枪远距离伤害
ITM_Attr_228,24373975965491201,{0:+#.##;-#.##;+0} 玛格南穿透次数
ITM_Name_228,346366143357069,给力滋特饮
ITM_Attr_229,24373975965491202,{0:|+|+|+}{0:percent()}% 玛格南近距离伤害
ITM_Name_229,346366143357071,锯齿金属麦片
ITM_Attr_230,24373975965491200,{0:|+|+|+}{0:percent()}% 玛格南远距离伤害
ITM_Attr_231,24508636511330304,{0:+#.##;-#.##;+0} 玛格南攻击范围
ITM_Attr_232,17438567620927608,{0:+#.##;-#.##;+0} 榴弹发射器最大伤害
ITM_Attr_233,17438567620927609,{0:+#.##;-#.##;+0} 玛格南最大伤害
ITM_Name_233,346366143357073,滞空时间
ITM_Attr_234,17438567620927610,{0:+#.##;-#.##;+0} 手枪最大伤害
ITM_Attr_235,17438567620927611,{0:+#.##;-#.##;+0} 等离子炮最大伤害
ITM_Attr_236,17438567620927612,{0:+#.##;-#.##;+0} 轨道炮最大伤害
ITM_Attr_237,17438567620927613,{0:+#.##;-#.##;+0} 步枪最大伤害
ITM_Name_237,346366143357081,结构纳米机器人
ITM_Attr_238,17438567620927614,{0:+#.##;-#.##;+0} 火箭发射器最大伤害
ITM_Attr_239,17438567620927616,{0:+#.##;-#.##;+0} 冲锋枪最大伤害
ITM_Attr_240,17438567620927615,{0:+#.##;-#.##;+0} 霰弹枪最大伤害
ITM_Attr_241,17438567620927526,{0:|+|+|+}{0:percent()}% 榴弹发射器伤害
ITM_Attr_242,17438567620927527,{0:|+|+|+}{0:percent()}% 玛格南伤害
ITM_Name_242,346366143357091,人事纳米机器人
ITM_Attr_243,17438567620927528,{0:|+|+|+}{0:percent()}% 手枪伤害
ITM_Attr_244,17438567620927529,{0:|+|+|+}{0:percent()}% 等离子炮伤害
ITM_Attr_245,17438567620927530,{0:|+|+|+}{0:percent()}% 轨道炮伤害
ITM_Attr_246,17438567620927531,{0:|+|+|+}{0:percent()}% 步枪伤害
ITM_Attr_247,17438567620927532,{0:|+|+|+}{0:percent()}% 火箭发射器伤害
ITM_Attr_248,17438567620927534,{0:|+|+|+}{0:percent()}% 冲锋枪伤害
ITM_Attr_249,17438567620927533,{0:|+|+|+}{0:percent()}% 霰弹枪伤害
ITM_Name_250,346366143357099,刨冰
ITM_Name_254,346366143357101,美味小兵点心
ITM_Name_255,346366143357103,土包子的腿
ITM_Name_257,346366143357105,蜘蛛腿
ITM_Name_258,346366143357107,肌肉男的腿被动
ITM_Name_259,346366143357109,忍者的腿
ITM_Name_260,346366143357111,黄蜂的躯干
ITM_Name_261,346366143357113,火箭机器人的躯干
ITM_Name_262,346366143357115,被发现
ITM_Attr_268,17438567620927642,{0:|+|+|+}{0:percent()}% 榴弹发射器最小伤害
ITM_Attr_269,17438567620927643,{0:|+|+|+}{0:percent()}% 玛格南最小伤害
ITM_Attr_270,17438567620927644,{0:|+|+|+}{0:percent()}% 手枪最小伤害
ITM_Attr_271,17438567620927645,{0:|+|+|+}{0:percent()}% 等离子炮最小伤害
ITM_Attr_272,17438567620927646,{0:|+|+|+}{0:percent()}% 轨道炮最小伤害
ITM_Attr_273,17438567620927647,{0:|+|+|+}{0:percent()}% 步枪最小伤害
ITM_Attr_274,17438567620927648,{0:|+|+|+}{0:percent()}% 火箭发射器最小伤害
ITM_Name_274,346366143357125,弹片喷射器
ITM_Attr_275,17438567620927650,{0:|+|+|+}{0:percent()}% 冲锋枪最小伤害
ITM_275_HE_0,18226653690847235,每层效果有 15% 的几率在击杀时触发
ITM_Name_275,346366143357127,盒装弹药
ITM_Attr_276,17438567620927649,{0:|+|+|+}{0:percent()}% 霰弹枪最小伤害
ITM_Attr_285,23628790751027204,{0:|+|+|+}{0:percent()}% 步枪近距离伤害
ITM_Attr_286,23628790751027201,{0:+#.##;-#.##;+0} 步枪弹匣容量
ITM_Attr_287,23628790751027202,{0:+#.##;-#.##;+0} 步枪穿透次数
ITM_Attr_288,23628790746832896,{0:|+|+|+}{0:percent()}% 步枪攻速
ITM_Name_288,346366143357129,明胶沙拉
ITM_Attr_289,23913654192693248,{0:|+|+|+}{0:percent()}% 步枪薄弱点伤害
ITM_289_HE_0,18226653690847236,有 5% 的几率在造成伤害时触发
ITM_Name_289,28316283744280578,炼狱头骨
ITM_290_HE_0,18226653690847237,每层效果有 25% 的几率在造成近战伤害时触发
ITM_Name_290,28316283744280579,烈焰利爪
ITM_291_HE_0,18226653690847238,造成伤害时有 10% 的几率触发
ITM_Name_291,28316283744280580,熔核
ITM_292_HE_0,18226653690847239,击杀时触发
ITM_Name_292,28316283744280581,咕叽跳
ITM_Name_293,28316283744280582,黏涎巨口
ITM_294_HE_0,18226653690847240,每层效果有 25% 的几率在造成武器伤害时触发
ITM_Name_294,28316283744280583,黏性内脏
ITM_Attr_295,17438567620927617,{0:|+|+|+}{0:percent()}% 榴弹发射器最大伤害
ITM_Name_295,28316283744280584,冰淇淋三明治
ITM_Attr_296,17438567620927618,{0:|+|+|+}{0:percent()}% 玛格南最大伤害
ITM_Name_296,28316283744280585,永冻尖刺
ITM_Attr_297,17438567620927619,{0:|+|+|+}{0:percent()}% 手枪最大伤害
ITM_297_HE_0,18226653690847241,在换肉时触发
ITM_Name_297,28316283744280586,冷冻之心
ITM_Attr_298,17438567620927620,{0:|+|+|+}{0:percent()}% 等离子炮最大伤害
ITM_298_HE_0,18226653690847242,有 15% 的几率在击杀时触发
ITM_Name_298,28316283744280587,静电充能
ITM_Attr_299,17438567620927621,{0:|+|+|+}{0:percent()}% 轨道炮最大伤害
ITM_Name_299,28316283744280588,风暴之眸
ITM_Attr_300,17438567620927622,{0:|+|+|+}{0:percent()}% 步枪最大伤害
ITM_300_HE_0,18226653690847243,造成电击伤害时触发
ITM_Name_300,28316283744280589,线圈之心
ITM_Attr_301,17438567620927623,{0:|+|+|+}{0:percent()}% 火箭发射器最大伤害
ITM_Attr_302,17438567620927625,{0:|+|+|+}{0:percent()}% 冲锋枪最大伤害
ITM_Name_302,346366143357155,拜见造肉主奖励
ITM_Attr_303,17438567620927624,{0:|+|+|+}{0:percent()}% 霰弹枪最大伤害
ITM_303_HE_0,18226653690847244,造成伤害时触发
ITM_Name_303,28316283744280590,神圣之肉
ITM_Attr_304,17438567620927586,{0:+#.##;-#.##;+0} 猎人主攻击延迟
ITM_Attr_305,17461889725358109,{0:|+|+|+}{0:percent()}% 猎人主攻击延迟
ITM_Attr_306,17438567620927587,{0:+#.##;-#.##;+0} 猎人副攻击延迟
ITM_307_HE_0,18226653690847245,击杀时有 10% 的几率触发
ITM_Name_307,28316283744280591,蜂巢爆发
ITM_Attr_309,17438567620927581,{0:+#.##;-#.##;+0} 猎人攻速
ITM_Name_309,346366143357161,肉形佐德的腿
ITM_Attr_310,17461889725358103,{0:|+|+|+}{0:percent()}% 猎人攻速
ITM_Attr_311,17461889725358104,{0:0.##}x 猎人攻速
ITM_Attr_312,17438567620927582,{0:+#.##;-#.##;+0} 猎人伤害
ITM_Attr_313,17461889725358105,{0:|+|+|+}{0:percent()}% 猎人伤害
ITM_Attr_314,17461889725358106,{0:0.##}x 猎人伤害
ITM_Attr_315,17438567620927585,{0:+#.##;-#.##;+0} 猎人移动速度
ITM_Attr_316,17461889725358107,{0:|+|+|+}{0:percent()}% 猎人移动速度
ITM_Attr_317,17461889725358108,{0:0.##}x 猎人移动速度
ITM_Attr_318,17438567620927628,{0:+#.##;-#.##;+0} 肉耐久度
ITM_Attr_319,17461889725358127,{0:|+|+|+}{0:percent()}% 肉耐久度
ITM_Attr_320,17461889725358128,{0:0.##}x 肉耐久度
ITM_Attr_321,17438567620927627,{0:+#.##;-#.##;+0} 肉类减伤
ITM_Attr_322,17461889725358125,{0:|+|+|+}{0:percent()}% 肉类减伤
ITM_Attr_323,17461889725358126,{0:0.##}x 肉类减伤
ITM_Attr_324,17438567620927541,{0:|+|+|+}{0:percent()}% 二段跳高度
ITM_Name_326,346366143357167,麻痹之握
ITM_Name_327,346366143357169,涡轮增压
ITM_Attr_328,17438567620927548,{0:|+|+|+}{0:percent()}% 电击易伤
ITM_Attr_329,17438567620927561,{0:|+|+|+}{0:percent()}% 火焰易伤
ITM_Attr_330,17438567620927590,{0:|+|+|+}{0:percent()}% 冰霜易伤
ITM_Attr_331,17438567620927598,{0:|+|+|+}{0:percent()}% 动能易伤
ITM_Attr_332,17438567620927677,{0:|+|+|+}{0:percent()}% 黏液易伤
ITM_Name_333,346366143357179,膝盖问题
ITM_Attr_335,17438567620927514,冰冻冷硬目标
ITM_Attr_336,17438567620927632,{0:|+|+|+}{0:percent()}% 近战易伤
ITM_337_HE_0,18226653690847246,丢肉时触发
ITM_Name_337,28316283744280592,真皮装甲
ITM_Attr_338,17438567620927499,{0:|+|+|+}{0:percent()}% 近战攻速
ITM_338_HE_0,18226653690847247,每层效果有 50% 的几率在近战击杀时触发
ITM_Name_338,28316283744280593,西雅图热狗
ITM_Attr_339,17461889721163779,{0:0.##}x 近战攻速
ITM_Attr_340,17438567620927569,{0:+#.##;-#.##;+0} 米矿物探测距离
ITM_Attr_341,17438567620927568,{0:+#.##;-#.##;+0} 米捕鱼裂隙探测距离
ITM_Name_341,28316283744280594,凤凰冠
ITM_Attr_342,17438567620927567,{0:+#.##;-#.##;+0} 米太空食客探测距离
ITM_Attr_343,17438567620927671,{0:+#.##;-#.##;+0} 碎裂伤害
ITM_Name_343,346366147551236,火山碎屑视觉
ITM_Attr_344,17461889725358141,{0:|+|+|+}{0:percent()}% 碎裂伤害
ITM_Attr_345,17461889725358142,{0:0.##}x 碎裂伤害
ITM_Attr_346,17438567620927504,{0:+#.##;-#.##;+0} 灼烧伤害
ITM_Name_346,346366147551240,肉欲
ITM_Attr_347,17461889725358080,{0:|+|+|+}{0:percent()}% 灼烧伤害
ITM_Attr_348,17461889725358081,{0:0.##}x 灼烧伤害
